"stock_id","SKU","Image_URL","category","Title","description","long_description","price","instock","managestock","virtual","downloadable","tax_status","tax_class","allow_backorders","shipping_weight","shipping_length","shipping_width","shipping_height","shipping_class","cross_sell_SKUs","upsell_SKUs","tags",
"D-BD-Mallet-R","D-BD-Mallet-R",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-BD-Mallet-R.jpg","Drum Sticks and Mallets","Bass Drum Mallets Red","Bass Drum Mallets Red","Red Bass Drum Mallets","45.1","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"D-Pad12","D-Pad12",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-Pad12.jpg","Practice Pad","Vic Firth Pad12 Practice Pad","Vic Firth Pad12 Practice Pad","Vic Firth Pad12 Practice Pad.

Available with soft rubber for quiet practice. Features a non-skid rubber base.","60","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"D-Pad6","D-Pad6",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-Pad6.jpg","Practice Pad","Vic Firth Pad6 Practice Pad","Vic Firth Pad6 Practice Pad","Vic Firth Pad6 Practice Pad

Available with soft rubber for quiet practice. Features a non-skid rubber base and an 8mm. mounting thread for use on a cymbal stand.","39.05","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"D-PP-Cam-H","D-PP-Cam-H",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-PP-Cam-H.jpg","Practice Pad","Cameron Practice Pad Hard","Cameron Practice Pad Hard","Hard Cameron practice pad.","42.86","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"D-S-KP2","D-S-KP2",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-S-KP2.jpg","Drum Sticks and Mallets","KP2 Drum Sticks","KP2 Drum Sticks","The KP2 is the world&amp;#146;s best selling pipe band snare drum stick. Used by most of the top drum corps around the world, this stick has a perfect balance for total control and high definition and pitch from the snare drum. The KP2 is currently the favoured stick of Jim Kilpatrick MBE and his Shotts drum corps.","25.71","3","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"D-S-KP3","D-S-KP3",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/D-S-KP3.jpg","Drum Sticks and Mallets","KP3 Drum Sticks","KP3 Drum Sticks","The KP3 model is designed for the player that wants a fuller drum sound. It is one of the most popular sticks on the market today and has the thickest profile in the KP Signature stick range. A favourite of drummers wanting to use a slightly heavier stick, the KP3 is also used by many to develop great technique.","25.71","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"CA40","CA40",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/CA40.jpg","Tuners and Metronomes","Korg CA40 Tuner","Korg CA40 Tuner","Korg CA40 Tuner","32","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HN28W","HN28W",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HN28W.jpg","Music Accessories","Hardcase HN28W Hard Sided Case","Hardcase HN28W Hard Sided Case","The HN28W is ideal for protecting your valuable musical instruments and accessories from stands, stools, sticks, mallets and so much more!  Heavy duty wheels make this case versatile. 28x10x10 inches","224.95","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"KDS400D","KDS400D",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/KDS400D.jpg","Stands","Profile Double Keyboard Stand KDS400D","Profile Double Keyboard Stand KDS400D","X-style keyboard stand with adjustable height. Double braced construction and non-slip support tiers and feet. Easy adjustable lever lock system. Black finish.
","42.95","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"MS130B","MS130B",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/MS130B.jpg","Stands","Profile Orchestral Music Stand MS130B","Profile Orchestral Music Stand MS130B","Economical orchestral stand featuring adjustable tripod and metal music tray. Black finish with holes.
&lt;ol&gt;&lt;li&gt;Boom Length: n/a&lt;/li&gt;&lt;li&gt;Height Adjustment: 940 to 1420 mm&lt;/li&gt;&lt;li&gt;Base Type: Tri-leg&lt;/li&gt;","52.38","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"PMT500BK","PMT500BK",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/PMT500BK.jpg","Tuners and Metronomes","Profile Tuner / Metronome PMT-5000BK","Profile Tuner / Metronome PMT-5000BK","The chromatic tuner metronome that features a jog dial for accurate tuning of all instruments.
&lt;ol&gt;
&lt;li&gt;Multifunctional JOG DIAL&lt;/li&gt;&lt;li&gt;Tap tempo feature
&lt;/li&gt;&lt;li&gt;LED indicators and LCD 2 colour backlit screen&lt;/li&gt;&lt;li&gt;Built-in mic and speaker&lt;/li&gt;&lt;li&gt;3.5mm earphone jack&lt;/lI&gt;&lt;/ol&gt;","30.95","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"PT2000","PT2000",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/PT2000.jpg","Tuners and Metronomes","Profile Chromatic Tuner","Profile Chromatic Tuner","Digital chromatic tuner for musical instruments
&lt;ol&gt;
&lt;/li&gt;&lt;li&gt;Automatic and manual modes&lt;/li&gt;&lt;li&gt;Built in mic and 1/4 input and output&lt;/li&gt;&lt;li&gt;LCD screen and LED indicators
&lt;/li&gt;&lt;li&gt;Adjustable reference pitch and adjusts up to four flats&lt;/li&gt;&lt;/ol&gt;","23.8","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"PT3500","PT3500",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/PT3500.jpg","Tuners and Metronomes","Profile Flip Tuner PT-3500","Profile Flip Tuner PT-3500","Clip on style tuner is battery operated and clips onto your instrument for ease of tuning.","17.95","4","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BP-K-Case","BP-K-Case",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BP-K-Case.jpg","Practice Chanter Case","Practice Chanter Case","Practice Chanter Case","Practice Chanter Case 24x4.5","15.24","4","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"BP-PC-Reed","BP-PC-Reed",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/BP-PC-Reed.jpg","Practice Chanter Reed","Practice Chanter Reed","Practice Chanter Reed","Practice Chanter Reed","9.52","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"KACS-PC-P243","KACS-PC-P243",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/KACS-PC-P243.jpg","Practice Chanter Case","Padded Practice Chanter Case 24x3","Padded Practice Chanter Case 24x3","Padded Practice Chanter Case 24&quot; x 3&quot;","15.4","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"KACS-PC-P248","KACS-PC-P248",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/KACS-PC-P248.jpg","Practice Chanter Case","Padded Practice Chanter Case 24x8","Padded Practice Chanter Case 24x8","Padded Practice Chanter Case 24&quot; x 8&quot;","25","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"KACS-PC-P24R","KACS-PC-P24R",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/KACS-PC-P24R.jpg","Practice Chanter Case","Padded Practice Chanter Case 24 long rounded","Padded Practice Chanter Case 24 long rounded","Padded Practice Chanter Case 24&quot; rounded","15.24","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"KACS-PC-P2610","KACS-PC-P2610",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/KACS-PC-P2610.jpg","Practice Chanter Case","Padded Practice Chanter Case 26x10","Padded Practice Chanter Case 26x10","Padded Practice Chanter Case 26&quot; x 10&quot;","19.05","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"M-BP-PC4","M-BP-PC4",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/M-BP-PC4.jpg","Practice Chanter","McCallum Practice Chanter Long","McCallum Practice Chanter Long","McCallum Practice Chanter Long length","75","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R06","R06",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R06.jpg","Practice Chanter Reed","Shepherd Practice Chanter Reed","Shepherd Practice Chanter Reed","Shepherd Practice Chanter Reed","10","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R-Dishes","R-Dishes",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R-Dishes.jpg","Rentals","Dishes 1 Place Setting","Dishes 1 Place Setting","Dishes - Salad Plate + Plate + Coffee Mug + Bowl.   Rental for 48 hours.","3.5","48","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R-Cutlery","R-Cutlery",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R-Cutlery.jpg","Rentals","Cutlery 1 settings","Cutlery 1 settings","Cutlery - Fork + Knife + Spoon + Soup Spoon + Desert Fork.  Rental for 48 hours","1","48","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R-Water","R-Water",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R-Water.jpg","Rentals","Water Pitcher","Water Pitcher","2L Water Jugs  Rental for 48 hours

Terms and Conditions Apply.  See our Rental Terms.","1","10","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R-Wine","R-Wine",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R-Wine.jpg","Rentals","Wine Glass ","Wine Glass ","Wine Glass Rental for 48 hours.

Terms and Conditions Apply.  See our Rental Terms.","1","55","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"R-TC-G","R-TC-G",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/R-TC-G.jpg","Rentals","Gold Table Cloth","Gold Table Cloth","Gold Table Clothes  Rental for 48 hours.

Terms and Conditions Apply.  See our Rental Terms.","5","6","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV22","HD-PATT-HV22",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV22.jpg","Highland Dance","Unique Highland Vest Size 22","Unique Highland Vest Size 22","Unique Highland Dance Vest Pattern Size 22","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-NV26","HD-PATT-NV26",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-NV26.jpg","Highland Dance","Unique Aboyne Vest Size 26","Unique Aboyne Vest Size 26","Unique National Dance Aboyne Vest Pattern size 26","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV24","HD-PATT-HV24",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV24.jpg","Highland Dance","Unique Highland Vest Size 24","Unique Highland Vest Size 24","Unique Highland Dance Vest Pattern Size 24","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV26","HD-PATT-HV26",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV26.jpg","Highland Dance","Unique Highland Vest Size 26","Unique Highland Vest Size 26","Unique Highland Dance Vest Pattern Size 26","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV26P","HD-PATT-HV26P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV26P.jpg","Highland Dance","Unique Highland Vest Size 26P","Unique Highland Vest Size 26P","Unique Highland Dance Vest Pattern Size 26 with Princess Seams","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV28","HD-PATT-HV28",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV28.jpg","Highland Dance","Unique Highland Vest Size 28","Unique Highland Vest Size 28","Unique Highland Dance Vest Pattern Size 28","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV28P","HD-PATT-HV28P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV28P.jpg","Highland Dance","Unique Highland Vest Size 28P","Unique Highland Vest Size 28P","Unique Highland Dance Vest Pattern Size 28 with Princess Seams","19.05","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV30","HD-PATT-HV30",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV30.jpg","Highland Dance","Unique Highland Vest Size 30","Unique Highland Vest Size 30","Unique Highland Dance Vest Pattern Size 30","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV30P","HD-PATT-HV30P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV30P.jpg","Highland Dance","Unique Highland Vest Size 30P","Unique Highland Vest Size 30P","Unique Highland Dance Vest Pattern Size 30 with Princess Seams","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV32P","HD-PATT-HV32P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV32P.jpg","Highland Dance","Unique Highland Vest Size 32P","Unique Highland Vest Size 32P","Unique Highland Dance Vest Pattern Size 32 with Princess Seams","19.05","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV34P","HD-PATT-HV34P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV34P.jpg","Highland Dance","Unique Highland Vest Size 34P","Unique Highland Vest Size 34P","Unique Highland Dance Vest Pattern Size 34 with Princess Seams","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV36P","HD-PATT-HV36P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV36P.jpg","Highland Dance","Unique Highland Vest Size 36P","Unique Highland Vest Size 36P","Unique Highland Dance Vest Pattern Size 36 with Princess Seams","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV38P","HD-PATT-HV38P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV38P.jpg","Highland Dance","Unique Highland Vest Size 38P","Unique Highland Vest Size 38P","Unique Highland Dance Vest Pattern Size 38 with Princess Seams","19.05","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-HV40P","HD-PATT-HV40P",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-HV40P.jpg","Highland Dance","Unique Highland Vest Size 40P","Unique Highland Vest Size 40P","Unique Highland Dance Vest Pattern Size 40 with Princess Seams","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"HD-PATT-LILTLG","HD-PATT-LILTLG",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/HD-PATT-LILTLG.jpg","Highland Dance","Unique Lilt Large","Unique Lilt Large","Unique Lilt Dance Dress Pattern Size Large","19.05","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
